lifeboat	救命艇	35353	11
lint	糸くず,綿ほこり	35353	11
liturgy	礼拝式,祈祷書	35353	11
loafer	のらくら者(idler),浮浪人(tramp)	35353	11
lockout	工場閉鎖,ロックアウト	35353	11
lube	lubricant,潤滑油,lubrication,潤滑油の注入,注油,(関節の)潤滑,lubricate,潤滑油をさす	35353	11
lumberjack	木こり,木材伐採人夫,材木切出し人	35353	11
lunge	突き出す	35353	11
lustrous	光沢のある	35353	11
lynx	【動物】ヤマネコ,山猫	35353	11
mainline	本線の,幹線の,主流の	35353	11
majolica	マジョリカ焼き,マジョリカ風の焼き物,赤茶色	35353	11
malayan	マライの	35353	11
mambo	マンボ(を踊る)	35353	11
mangle	押しつぶす,台なしにする,ぶちこわす	35353	11
marguerite	【植物】マーガレット	35353	11
marmot	【動物】マーモット	35353	11
mawkish	甘くて鼻につくような(味の),吐き気を催すような	35353	11
mazel	運,好運	35353	11
meditative	瞑想的な	35353	11
meristem	分裂組織	35353	11
merriment	浮かれ騒ぎ,陽気な賑わい,歓楽	35353	11
Micah	【聖書】ミカ(ヘブライの預言者),(旧約聖書)ミカ書	35353	11
micrometer	マイクロメータ	35353	11
misspend	使い方を誤る	35353	11
modish	流行を追う,現代風の	35353	11
monopolistic	専売の,独占的な	35353	11
monotheism	一神教[論]	35353	11
mortification	くやしさ	35353	11
mortuary	葬儀場,死の,死体置き場,遺体安置所	35353	11
mossy	コケで覆われた,古めかしい	35353	11
mottled	雑色の	35353	11
mousy	おとなしい,おどおどした,ネズミ色の,ネズミの,ネズミの多い,ネズミ臭い,内気な	35353	11
multilevel	多層の,重層の	35353	11
multiplier	【数学】乗数	35353	11
musculature	(身体･器官の)筋肉組織(構成),筋肉系	35353	11
nauseous	吐き気を催させるような	35353	11
newfangled	新奇の,新式の,最新流行の	35353	11
newsy	ニュースの多い,話題の豊富な,おしゃべりな	35353	11
ninny	ばか(者),とんま,まぬけ,おっぱい,乳首,乳房	35353	11
nonchalance	むとんちゃく,無関心	35353	11
obsequious	こびへつらう	35353	11
obstetric	産科の,産科学の,産科学に関する	35353	11
obtrusive	押しつけ	35353	11
ocelot	【動物】オセロット,ヒョウネコ	35353	11
olfaction	嗅覚	35353	11
oligopoly	独占	35353	11
opulence	豊富,富裕	35353	11
ostrich	【鳥】ダチョウ,駝鳥,現実逃避者	35353	11
ourself	myself,君主の公式用語･新聞の社説用語	35353	11
outsize	特大の	35353	11
overemphasize	過度に強調する,強調し過ぎる	35353	11
overstep	の度を超す,行き過ぎる,踏み超える	35353	11
pantomime	無言劇,パントマイム	35353	11
pater	主の祈り,主祷文	35353	11
pebbly	小石の多い	35353	11
peccadillo	ちょっとした過ち	35353	11
pepsin	ペプシン	35353	11
permafrost	永久凍土層	35353	11
pestle	をすりつぶす,乳棒,すりこぎ	35353	11
petro	石油の	35353	11
phalanx	方陣	35353	11
philosophize	哲学的に思索する	35353	11
pica	異食症	35353	11
pied	(色)まだらの,雑色の	35353	11
PIF	Pacific Islands Forum,太平洋諸島フォーラム	35353	11
Pisces	【星座】魚座,Pisces	35353	11
plebiscite	国民(住民,一般)投票,世論表明	35353	11
plink	(銃などで練習･遊びとしてを)撃つ,(楽器などを)ポロン･ペンと弾く,(チリン･リンなど)軽く響く音を断続的に立てる	35353	11
plunger	プランジャー,飛び込む人,潜水者,突入者	35353	11
poinsettia	【植物】ポインセチア	35353	11
poncho	ポンチョ,ポンチョ風のレインコート	35353	11
porpoise	【動物】ネズミイルカ,(広く数種の)イルカ,【俗語】でぶ,ふとっちょ	35353	11
positron	陽電子(ポジトロン)	35353	11
potable	(水)飲用に適した	35353	11
powerboat	モーターボート	35353	11
preheat	予熱する	35353	11
prettiness	かわいらしいしぐさ,かわいらしさ,きれいさ,こぎれいさ	35353	11
prig	堅苦しい人	35353	11
primus	監督長,1番目の,最年長の,首位の,第一の	35353	11
priory	小修道院	35353	11
procrastinate	ぐずぐずする,引き延ばす	35353	11
Prometheus	【ギリシア神話】プロメテウス,火の神,天から火を盗んで人間に与えたためゼウスの怒りをかって岩山に縛り付けられハゲワシに肝臓を食われた	35353	11
prow	船首	35353	11
prowler	こそ泥	35353	11
prudish	極端に潔癖でお堅い,淑女ぶる,とりすました	35353	11
pshaw	ふん,ちぇっ	35353	11
psychosomatic	精神治療学の	35353	11
pullman	(G.M. Pullman 考案の)寝台車,寝台付特別列車,(1週間分の衣類が入る)スーツケース	35353	11
pullout	移動,撤退,折り込み(ページ)	35353	11
pullover	(頭からかぶる)プルオーバー	35353	11
puritanism	清教(主義)	35353	11
quackery	いんちき療法	35353	11
quizzical	いぶかしげな	35353	11
rebroadcast	再放送,再放送番組,中継放送,再放送する,中継放送する	35353	11
recharge	再充電,逆襲,元気を回復させる	35353	11
redheaded	赤い頭をした,赤毛の	35353	11
reflector	反射器	35353	11
refrigeration	冷蔵,冷凍,冷却	35353	11
remand	再拘留(する),送り返す,(人に)帰還を命ずる,(裁判の)差し戻し,再拘留者	35353	11
remiss	ぞんざいな	35353	11
requisition	必要条件,請求,強制使用する,徴発する	35353	11
returnee	帰国子女	35353	11
rewire	に返電する,の配線を替える,配線し直す	35353	11
rhapsody	ラプソディ,狂想曲	35353	11
rialto	リアルト,劇場街,市場,取引所	35353	11
riser	ライザー,起きるのがの人,垂直パイプ,暴徒,蹴上げ(板)	35353	11
rosin	松脂	35353	11
rueful	後悔している	35353	11
sacristy	聖具室	35353	11
sadism	サディズム	35353	11
salamander	【動物】サンショウウオ,火中にすむという伝説の怪物(火トカゲなど),火の精	35353	11
saleswoman	女店員,女性販売員	35353	11
salivate	つば[よだれ]を出す	35353	11
samba	サンバ	35353	11
sandalwood	【植物】ビャクダン	35353	11
sate	満足させる,十分に満足させる,満腹させる	35353	11
satirize	風刺で攻撃する,皮肉る	35353	11
savagely	獰猛に,無作法に,野蛮に,猛然	35353	11
savagery	野蛮[未開]状態,凶暴性,残忍,野蛮な行為,蛮行	35353	11
sawdust	おがくず,のこくず	35353	11
schoolmaster	男子教員,校長	35353	11
schoolmate	学校友達	35353	11
scraggly	ギザギザの,でこぼこの,不揃いの,まばらな,モジャモジャの,発育の悪い	35353	11
scrip	1ドル札,仮株券,仮社債,仮証券,軍票,(代用)紙幣,臨時紙幣,紙片,処方箋,書類,証書	35353	11
scrunch	ボリボリかむ,(紙などを)丸める,押しつぶす,ばりばり噛む	35353	11
seasick	船酔いした	35353	11
semiotic	記号の,記号論の	35353	11
shapely	形のよい,均整のとれた	35353	11
shilling	シリング(英国の旧通貨単位･1/20 pound),ケニアなどの通貨単位	35353	11
shimmy	シミーを踊る,シミー(1920年代に流行したジャズダンス)	35353	11
shoestring	靴ひも,(靴ひものように)細長い,(資金･予算)わずかな,乏しい	35353	11
showboat	ショーボート,【俗語】自己宣伝家	35353	11
shrew	【動物】トガリネズミ,口やかましい女	35353	11
sideboard	食器だな,食器戸棚	35353	11
sightseer	観光客	35353	11
singlet	袖無しのTシャツ,タンクトップ,ベスト,ランニングシャツ	35353	11
slat	細長い薄板,板石,細長の薄板,羽根板,肋骨,に羽根板をつける	35353	11
slothful	不精な	35353	11
slowness	遅いこと,緩慢	35353	11
smoothness	なめらかさ,流暢さ,口当たりのよさ	35353	11
snell	厳しい,鋭い,厳しく,敏捷に,利口に,はりす(に付ける)	35353	11
snowdrift	雪の吹きだまり(堆積)	35353	11
sojourner	ソジャーナー	35353	11
solder	しろめ,きずな,はんだ,はんだづけする,を固く結合する	35353	11
solicitude	気遣い,心配事,憂慮,配慮	35353	11
somnolent	眠い	35353	11
speller	スペリングブック,綴り字教本,字を綴る人	35353	11
squeegee	とんま,まぬけ,ゴムぞうきん,スキージ,抜作,にゴムぞうきんをかける,ゴムぞうきんでふき取る	35353	11
stabilizer	安定器	35353	11
starling	【鳥】ムクドリ,水切り杭	35353	11
steamship	汽船,蒸気船	35353	11
steelworker	製鋼所工員,製鋼所職工,鉄鋼労働者	35353	11
stickler	頑固に言い張る人,難問	35353	11
stipe	茎,子房柄,(葉)柄	35353	11
stirring	感動的な,活発な,多忙な	35353	11
stoplight	停止信号,(車の)ブレーキランプ	35353	11
stranglehold	締め付け	35353	11
stratagem	戦略,計略	35353	11
stunner	気絶させる人(物),(話)すばらしい美人	35353	11
suborn	(わいろなどを与えて)(人に)偽誓[偽証]させる,悪事を働かせる	35353	11
subservient	卑屈な,役立つ	35353	11
sulky	陰鬱な,すねた	35353	11
swelling	膨れる,隆起した,はれ,はれもの,こぶ,腫脹	35353	11
swig	がぶ飲みする,ひと飲み,【俗語】がぶがぶ飲む,らっぱ飲みする	35353	11
swinging	揺れる,生きいきとリズミカルな,軽快な,現代的な,【口語】最高の	35353	11
sycophant	追従者	35353	11
sylvan	樹木の茂った,森の,森に住む	35353	11
tambourine	タンブリン	35353	11
tamp	詰める	35353	11
technocrat	専門技術者,テクノクラート	35353	11
tedium	退屈,あきあきすること	35353	11
tendentious	(文書･発言)傾向的な,宣伝的な,偏向した	35353	11
thickly	濃く,厚く,太く,密に,密集して,濃密に	35353	11
thirdly	3番目に,第三に	35353	11
thoughtfulness	思慮深さ	35353	11
timidity	臆病,小心	35353	11
tincture	色合い,(色の)気味,チンキ	35353	11
titter	クスクス笑い,パイかぶれ,女好きの男,忍び笑い,クスクス笑う,忍び笑いをする,クスクス笑いながら言う	35353	11
toothy	歯を見せる	35353	11
tractable	従順な	35353	11
transgress	(罪を)犯す,(制限など)を越える,逸脱する,に違反する	35353	11
transpire	明らかになる,漏れる,発散する	35353	11
treachery	裏切り行為,裏切り,背信,不信,不実,謀反	35353	11
treetop	こずえ	35353	11
troika	トロイカ,三頭制,3人組	35353	11
tum	ポン,ドン,トン,ドラムの音,ポロン,ボロン,弦楽器の音,ポン鳴らす,弾く,おなか,ポンポン	35353	11
turreted	小塔のある,砲塔(銃座)のある,(巻貝など)塔状の渦巻のある	35353	11
turtledove	【鳥】キジバト	35353	11
twinge	苦痛,ずきんとする痛み,激痛,刺すような痛み	35353	11
unafraid	恐れない	35353	11
unbidden	招かれない	35353	11
unclean	汚れた	35353	11
underbelly	(動物の)下腹部(動物の最も柔らかい部分),弱点,急所,泣き所	35353	11
ungainly	ぶかっこうな,見苦しい,ぶざまな	35353	11
unreconstructed	自説を曲げない,変革に抵抗する	35353	11
valor	(危険をものともしない)勇気,豪胆,剛勇,大胆,果敢	35353	11
veg	vegetable,いかれた奴,ばか,あほ,ぼけ,のんびりする,何もしない,無為に時を過ごす	35353	11
vermouth	ベルモット酒,ベルモット(カクテル用ブドウ酒)	35353	11
vertiginous	グルグル回る,目が回る,目が回るような,目まぐるしい,目まいがする,目眩を起こさせる,旋回する,不安定な,変わりやすい	35353	11
vituperative	ののしりの,痛烈な,毒舌を振るう	35353	11
waistline	ウエストライン,腰のくびれ,腰線,胴回り	35353	11
wanderer	歩き回る人,さまよう人,放浪者,さすらい人,邪道に踏み込んだ人,歩き回る動物	35353	11
wend	進む,行く	35353	11
whammy	まじない,縁起の悪いもの,凶眼,強い力,強力な攻撃,邪視,致命的な一撃,魔法,魔力	35353	11
winsome	愛敬のある,陽気な	35353	11
wispy	小さく束ねた,ひと握りの,ほんの少しの,か細い	35353	11
yammer	鼻を鳴らす,(子供が)めそめそ泣く,だだをこねる,こぼす,不平をいう,わめく,大声でしゃべり続ける	35353	11
yokel	田舎者,いなかっぺ	35353	11
yuk	気持ち悪いもの･こと,オエッ	35353	11
zilch	【俗語】ゼロ,無	35353	11
abduct	誘拐する	36956	10
absinthe	アブサン,ニガヨモギ風味の強いリキュール	36956	10
academe	大学(学究)生活,学界,教育の場(特に大学)	36956	10
academician	アカデミー会員,学士院会員	36956	10
acme	(完成度の)極地(美しさ･技術などについて),絶頂	36956	10
adduce	引用する,提示する,例証として挙げる	36956	10
adman	advertising man,広告係	36956	10
aerate	空気を含ませる,浄化のために空気にさらす,血液に酸素を供給する	36956	10
airless	風通しの悪い,風のない	36956	10
alliteration	【文法】頭韻	36956	10
ambiance	空間,環境,雰囲気	36956	10
amphitheatre	円形競技場	36956	10
annihilate	全滅させる,滅ぼす	36956	10
annulment	取り消し	36956	10
appraiser	評価[鑑定]人,税関査定官	36956	10
aquamarine	藍緑色,【鉱物学】藍玉(緑柱石の一種,3月の誕生石)	36956	10
arboretum	植物園,樹木園,森林公園	36956	10
archrival	第一級の競争相手,大敵	36956	10
argumentative	議論好きの,論争的な	36956	10
armistice	休戦,停戦(条約)	36956	10
arrears	滞った仕事,未払い金	36956	10
asinine	ロバの(ような),愚かな,がんこな	36956	10
assemblyman	工場の組立作業員,議員	36956	10
assiduous	勤勉な,根気強い	36956	10
associative	連合の,連想の,結合の	36956	10
assumed	帯びた	36956	10
assyrian	アッシリア(人･語･文化)の	36956	10
automaton	自動化,ロボット化	36956	10
avidity	熱心さ,強い熱意,貪欲	36956	10
baleful	有害な,不吉な,悲惨な,元気のない,悪意に満ちた	36956	10
ballistics	(単数扱い)弾道学	36956	10
bandanna	バンダナ(大形の絞り染めハンカチ)	36956	10
bantam	【鳥】チャボ,矮鶏,けんか好きの小男,小柄な	36956	10
barman	バーテンダー	36956	10
Bartholomew	【聖書】バルトロメオ(キリスト十二使徒のひとり)	36956	10
bedbug	【虫】ナンキンムシ,南京虫,トコジラミ,床蝨	36956	10
bedridden	寝たきりの	36956	10
beeper	【和製英語】ポケットベル,ポケベル	36956	10
benzene	ベンゼン	36956	10
besotted	(酒･麻薬などで)酔った,ぼうっとした,(人･心が)混乱した,夢中になった	36956	10
bigwig	お偉方,大物,an important person	36956	10
billiard	玉突きの,ビリヤードの	36956	10
birthrate	出生率	36956	10
birthright	生得権	36956	10
blackface	黒綿羊,黒人に扮した役者,黒人の扮装, 肉太活字(の)	36956	10
blanch	白くする,青ざめる,漂白する	36956	10
blondie	ブロンドの人	36956	10
bloomer	ブルーマー,19世紀後半に流行した短いスカートの下にはく袋のように足首のところですぼめた女性用のズボン	36956	10
bluebonnet	矢車菊	36956	10
boating	ボートこぎ,舟遊び	36956	10
bobbed	断髪遺伝子,ボッブド,ボブ	36956	10
bongo	ボンゴ(bongo drum)	36956	10
boundless	限りない	36956	10
boxcar	【米】有蓋車,(大きな)靴,(さいころの)6ぞろ,2個とも6が出ること	36956	10
bozo	【俗語】やつ,武骨な男	36956	10
buccal	舌下錠,頬側,頬の,頬側の,口の,口内の	36956	10
burgess	市長,市民,選出代議士	36956	10
buttercup	【植物】キンポウゲ	36956	10
buxom	肉付きがいい	36956	10
byword	通り言葉,はやりことば	36956	10
cannabis	大麻	36956	10
cannibalize	(車･機械)分解･解体する,(人の)肉を食う,共食いする	36956	10
cantankerous	意地の悪い,けんか好きの,意地悪の,つむじ曲がりの,けんか腰の	36956	10
canteen	食堂,売店,食品売店	36956	10
capacious	広々とした,容量の大きい,包容力のある,大きい	36956	10
capacitance	キャパシタンス,電気容量,静電容量	36956	10
cappuccino	泡立てクリームをのせたエスプレッソコーヒー	36956	10
captivate	の心を捕える,を魅惑する,人をうっとりさせる	36956	10
caravel	キャラベル(15-16世紀の軽快な帆船)	36956	10
carbonic	炭素の	36956	10
carcinogenic	発癌性の	36956	10
carrion	腐肉(の),腐敗,きたないもの	36956	10
cartographer	製図家,地図製作者	36956	10
chattel	動産,所持品,家財,奴隷	36956	10
checkerboard	チェッカー盤,市松模様,黒人白人混在地区 	36956	10
chessboard	チェス盤	36956	10
chintz	ささら木綿	36956	10
chlorofluorocarbon	フロンガス,Freon,クロロフルオロカーボン,CFC	36956	10
choker	首飾り,カラー,短いネックレス	36956	10
chordate	脊索動物(の)	36956	10
cineplex	映画ビル	36956	10
clod	土,(土などの)塊	36956	10
closeout	見切りバーゲンセール,蔵払い	36956	10
clothesline	物干し綱	36956	10
coattail	(燕尾服)上着のすそ,人のおかげで,人の助けで	36956	10
collate	対照する,のページ順をそろえる,の落丁調べをする	36956	10
colloid	コロイド	36956	10
commiserate	同情する,気の毒に思う,あわれむ,哀悼の意を示す	36956	10
comport	身を処する,ふるまう	36956	10
compositor	合成器,植字工	36956	10
confidante	confidantの女性形	36956	10
conifer	針葉樹,球果植物	36956	10
connive	黙視する,共謀する,黙認する	36956	10
consultancy	顧問職	36956	10
contort	をねじる,本来の意味を曲げて解釈する	36956	10
copulate	交尾する	36956	10
cornice	蛇腹	36956	10
corniche	(仏)(崖･急斜面沿いの)曲がりくねった道	36956	10
couscous	クスクス(北アフリカの蒸しだんご料理･しばしば肉･果物を添える)	36956	10
cranium	頭蓋	36956	10
crape	クレープ,クレープの喪章,ちりめん,クレープで巻く,縮らせる	36956	10
crayfish	ざりがに	36956	10
crewman	乗組員,乗務員,搭乗員	36956	10
crimp	縮らす,ひだ[しわ]を作る,じゃまする,妨害する	36956	10
crud	かす,がらくた,屑,無価値なもの	36956	10
curmudgeon	意地の悪い人,けちな人	36956	10
cutler	刃物師	36956	10
damsel	乙女	36956	10
daub	塗りつぶす,【名詞】塗料,塗る,塗りつける	36956	10
dauphin	王太子	36956	10
davit	ダビット,吊り柱	36956	10
debase	の品性を落とす,の品質を低下させる	36956	10
decided	決定した,明確な	36956	10
deciduous	抜け落ちる,【動物】脱落性の,【植物】落葉性の	36956	10
deliberative	審議の,熟慮の	36956	10
demography	人口統計学	36956	10
denotation	表示,(語句の)意味,辞書的学習法	36956	10
derangement	混乱,発狂,撹乱	36956	10
desiccated	乾燥した,粉末の,生気のない	36956	10
digraph	【文法】連字,二字で一音を表すもの	36956	10
dilate	広げる,膨張させる,敷衍する,詳しく話す	36956	10
dilatory	のろい,遅々とした,遅れた	36956	10
dilettante	好事家,芸術愛好家,美術愛好家,素人芸術家	36956	10
dimmer	調光器	36956	10
dirge	挽歌,葬送歌,哀歌,悲歌	36956	10
discrepant	不一致,矛盾	36956	10
disfavor	気に入らないこと,きらう,疎外	36956	10
disgruntle	不機嫌にする,不満を持たせる	36956	10
dissonant	調和しない	36956	10
distaff	糸巻き棒	36956	10
distiller	凝結器,酒造家,蒸留器,蒸留者,蒸留酒製造業者	36956	10
distrustful	信用しない	36956	10
divorcee	離婚者	36956	10
dumpling	ゆでだんご	36956	10
duopoly	複占	36956	10
dweeb	つまらない人,くだらない人,嫌な奴,うすのろ,ぐず,げす,ださい奴ばか,あほ,まぬけ,愚か者,ガリ勉,ネクラ,マジメ学生,弱虫,遅れてる奴,変人	36956	10
dyspeptic	消化不良の	36956	10
dyspnoea	【病名】呼吸困難	36956	10
earphone	イヤホーン	36956	10
earplug	耳栓	36956	10
earthwork	土塁,土工作業	36956	10
eatery	レストラン,簡易食堂,軽飲食店,軽食堂	36956	10
eclecticism	折衷主義	36956	10
egomaniac	極端な自尊家,極端に自己中心的な人,病的な自己中心者	36956	10
emigrant	移住する,移民(の)	36956	10
enticement	(悪への)誘惑,誘惑するもの,えさ	36956	10
erratum	誤り,誤字,誤写,誤植,正誤表	36956	10
eschatology	【宗教】終末論(死･審判･天国･地獄を述べる)	36956	10
especial	特別な,特別の	36956	10
estimated	見積もりの,推定の,およそ	36956	10
euchre	(トランプゲームの一つ)ユーカー,(ユーカーで相手を)負かす,(人を)出し抜く,だます,だまし取る	36956	10
euclid	リッド幾何学	36956	10
evidential	証拠となる,証拠に基づいた,証拠の	36956	10
excelsior	エクセルショール,より高く,木毛,壊れ物を梱包するのに使う木の削り屑	36956	10
exculpate	無罪にする,の無罪を証明する,の無実の罪を晴らす	36956	10
exhibitionism	自己宣伝癖,露出症	36956	10
expeditious	急速な,迅速な	36956	10
falsetto	裏声	36956	10
fanaticism	狂信(的な行為),熱狂	36956	10
fatherland	祖国	36956	10
fatness	肥満	36956	10
fealty	忠義	36956	10
felicitous	適切な,ぴったりの,うまい,表現の巧みな,幸運な	36956	10
flange	フランジ,輪縁	36956	10
flashpoint	一発触発の危機,引火点	36956	10
flexibly	素直に,曲げやすく,御しやすく,弾力的に,融通よく	36956	10
flexion	曲がること,屈曲(部),湾曲(部),屈曲作用,語尾変化	36956	10
flotilla	小艦隊,小型船隊	36956	10
flounce	飛び出す,飛び込む	36956	10
footloose	足の赴くままの,勝手きままな,束縛を受けない,身軽な	36956	10
forgiving	寛大な,(視線など)許すような	36956	10
forklift	つり上げ機,フォークリフト,フォークリフトトラック	36956	10
formalism	極端な形式主義,形式主義,形式論,形態心理学	36956	10
formica	(米国性合成樹脂塗料の商標)フォーマイカ	36956	10
foundry	鋳造(業･類･工場)	36956	10
freeloader	【米】【口語】人にたかる人,居候	36956	10
frilly	ふさ状の	36956	10
frostbite	【気象】凍傷	36956	10
frugality	倹約	36956	10
fryer	いため物を料理する人,フライ用の若鳥,フライ料理をする人,揚げ鍋	36956	10
gainful	有利な	36956	10
gelatinous	ゼリーの,ゼラチン(質)の,ゲル状の,粘着性の	36956	10
giggly	クスクス笑う	36956	10
ginseng	薬用ニンジン,朝鮮人参,アメリカニンジン	36956	10
glibly	ぺらぺらと	36956	10
glider	グライダー	36956	10
goatee	ヤギひげ	36956	10
godlike	神のような	36956	10
goer	(映画･コンサートなどに)よく行く人,常連,常連客,(新しいことなどに)積極的な人,活動的な人,活発な人,動くもの,足の速い馬,高速に走る車	36956	10
gourd	【植物】ヒョウタン,瓢箪	36956	10
gradualism	漸進主義	36956	10
granary	穀倉地帯,穀物倉	36956	10
guileless	悪だくみをしない,正直な,明朗な,率直な	36956	10
gummy	ゴムの,粘着性の,ねばつく,ゴムの付いた,ゴム液を出す	36956	10
gurgle	ごぼごぼ音を立てる,のどを鳴らす	36956	10
hajj	メッカ巡礼	36956	10
halcyon	【鳥】カワセミ,カワセミの,のどかな,平穏な,穏やかな,幸福な,はなやかな,繁栄の	36956	10
headfirst	まっさかさまに,無鉄砲に,大急ぎで	36956	10
headliner	主役スター	36956	10
hearse	霊きゅう車,霊柩車	36956	10
heil	万歳	36956	10
herbivore	草食動物	36956	10
hesitancy	尻込み,ためらい,躊躇	36956	10
hilt	柄	36956	10
holdup	強盗	36956	10
honeycomb	ハチの巣	36956	10
houseplant	室内用鉢植え植物(のように家にじっとしている人),出不精,おたく族	36956	10
hurray	フレー	36956	10
hydro	水治療施設,水力電気,水力発電所,水力発電電力,水力発電の,水力電気の	36956	10
hypo	刺激,ハイポ,ヒポコン,麻薬中毒者,刺激する,促進する,皮下注射する	36956	10
idolize	偶像化する,偶像を崇拝する,溺愛する	36956	10
ignominy	屈辱,不名誉	36956	10
illegitimacy	非合法,不合理,違法,庶出	36956	10
impale	突き刺す,突刺す,刺し貫く	36956	10
impedance	インピーダンス,電気抵抗	36956	10
implausibility	信じがたいこと,本当らしくないこと	36956	10
impostor	詐欺師	36956	10
imprimatur	許可,認可	36956	10
inauspicious	不吉な,不運な,不幸な	36956	10
inborn	先天的な,生まれつきの	36956	10
inchoate	始まったばかりの,初期の,不完全な,未完成の,組織化されていない,未発達の,形の定まらない	36956	10
incisor	門歯	36956	10
increasing	逓増的な	36956	10
indebtedness	恩義,負債,負債額	36956	10
indentation	ぎざぎざ(をつけること),へこみ,(海岸線などの)湾入	36956	10
individualize	に個性を与える	36956	10
inferno	地獄(のような光景･場所)	36956	10
infirmity	虚弱,病弱	36956	10
inveigh	激しく抗議する,しきりと苦情を述べる,痛烈に非難する,ののしる	36956	10
invidious	しゃくにさわる,不愉快な,ねたましい	36956	10
iridescent	虹色に輝く,虹色の,玉虫色の	36956	10
irrevocable	取消し不能の,変更不能の	36956	10
jowl	顎(特に下顎)	36956	10
klutz	ぶきっちょ,のろま,どじ	36956	10
kneecap	膝蓋骨,ひざのお皿	36956	10
lathe	旋盤	36956	10
laxative	下剤(の),通じ薬(の)	36956	10
leal	忠実な	36956	10
leggy	足のひょろ長い,足の長い	36956	10
lemma	pl.-s,lemmata, 主題,テーマ,（辞典などの）見出し語 (動)lem・ma・tize	36956	10
lessee	借家人,借地人,賃借人	36956	10
licorice	【植物】甘草,カンゾウ(sweetroot)	36956	10
likeable	好ましい	36956	10
lilting	軽快な(リズムのある),浮き浮きした	36956	10
limn	を描く,描写する	36956	10
lithograph	リト,リトグラフ,石版,石版画,石に彫る,石版で印刷する	36956	10
liven	活気づく,陽気になる,活気づける,陽気にする	36956	10
llano	リャノ,樹木がほとんどない大草原	36956	10
loveable	lovable,愛らしい,愛すべき	36956	10
lovesick	恋いわずらいの,恋いに悩んだ	36956	10
lox	鮭の薫製,スモーク･サーモン	36956	10
lubricant	潤滑油	36956	10
lulu	目立つもの(人),たいしたもの,べっぴん	36956	10
lutz	ルッツ	36956	10
mallard	【鳥】マガモ(の肉)	36956	10
manhandle	人力で動かす[運転する],手荒く扱う,虐待する	36956	10
marionette	マリオネット,操り人形	36956	10
masseuse	女性マッサージ師,ソープ嬢,ファッションヘルス嬢	36956	10
materialist	唯物主義者,実利主義者	36956	10
meringue	メレンゲ(菓子)	36956	10
metastasize	転移する	36956	10
meteoric	流星の(ような),一時的にはなばなしい	36956	10
methane	メタン	36956	10
metonymy	【文法】代喩	36956	10
mignon	かわいらしい,愛くるしい	36956	10
milt	受精可能な,に受精させる,しらこ,魚精	36956	10
misanthropic	厭世的な	36956	10
molt	生え変わる,抜け変わる,脱皮する	36956	10
moneymaker	儲け仕事,金儲けのうまい人,蓄財家	36956	10
monosyllable	単音節語	36956	10
monsignor	司教など高位聖職者に与えられる尊称,モンシニョール	36956	10
motile	自動性の,運動性の,運動型の	36956	10
motorbike	オートバイ,小型バイク	36956	10
motorcyclist	オートバイ乗り	36956	10
mounting	据え付け,表装	36956	10
moxie	活気,精力,ファイト,ガッツ,技術(知識)	36956	10
mulligan	マリガン	36956	10
multistage	(ロケットが)多段式の	36956	10
myeloma	骨髄腫	36956	10
nationalization	国営(化),国有(化)	36956	10
nebula	尿の白濁,星雲,角膜片雲	36956	10
niggardly	けちな,もの惜しみして of	36956	10
notional	概念の	36956	10
nub	しん,結び目,要点	36956	10
numbness	しびれ感	36956	10
nutcase	狂人,気違い	36956	10
nutter	気違い,狂人,変わり者,木の実を拾う人	36956	10
nuzzle	愛撫する,鼻で掘る,鼻を押しつける,すり寄る,気持ちよく横になる	36956	10
oboe	【音楽】オーボエ	36956	10
occidental	西洋(人)の	36956	10
octagon	八角形	36956	10
oft	しばしば	36956	10
oilman	石油企業家,石油業者,油田主	36956	10
onomatopoeia	【文法】擬声,擬音,～語,(修辞学)声喩(せいゆ)法	36956	10
ordination	聖職授与式	36956	10
organise	組織化する,団結する	36956	10
outbid	により高い値をつける	36956	10
outboard	外側寄りの,船外の,中心を離れた所にある	36956	10
overplay	大げさな演技をする	36956	10
overstay	長居する,売り時を逃す,での売り時を失する,国内在留期間切れで不法に残る人	36956	10
oversupply	供給過剰	36956	10
pacifier	調停者	36956	10
padlock	ナンキン錠,南京錠	36956	10
paganism	異教信仰	36956	10
palaver	おしゃべり,むだ話	36956	10
paleolithic	旧石器時代の	36956	10
pallid	青白い,淡い	36956	10
panhandler	物乞い	36956	10
parapet	欄干,(壁上の)手すり壁,手すり,(城の)胸壁,特有の,特異な,特権,私有財産	36956	10
paratrooper	落下傘降下兵	36956	10
participial	【文法】分詞の	36956	10
peregrine	流浪性の,遍歴中の,海外居住者,巡回の,広く分布している,出口,小売店,コンセント,【鳥】ハヤブサ	36956	10
peremptory	決定的な,断固とした,横柄な,独断的な	36956	10
perestroika	【ロシア語】ペレストロイカ	36956	10
perjure	偽誓する	36956	10
philologist	文献学者,言語学者[研究者]	36956	10
picaresque	悪漢を題材とした	36956	10
pinna	耳翼	36956	10
pisser	【俗/卑】とても厄介な(むかつく,びっくりするような,おかしい)こと(やつ),やり手,便所,(男または女の)性器(← piss)	36956	10
pix	picの複数形,ホモ	36956	10
plainclothes	(警官が)私服の	36956	10
pointed	尖った,とげのある,辛辣な,ねらいをつけた	36956	10
politic	抜け目のない	36956	10
portly	肥満した	36956	10
portraiture	肖像画(法),人物描写	36956	10
posy	花束	36956	10
